data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
7169481,404,KEN7467,7467,2020-07-24,2020,2,Protests,Peaceful protest,Protesters (Kenya),,6,,,0,60,Eastern Africa,Kenya,Uasin Gishu,Ainabkoi,Kapsoya,Eldoret,0.5167,35.2833,2,The Star (Kenya),National,"Around 24 July 2020 (as reported), residents demonstrated on the Eldoret - Kisumu road near Eldoret (Ainabkoi, Uasin Gishu), demanding the arrest of a man accused of assaulting women and children in the area. The accused was in custody but officers on duty allowed the suspect to go for a short call. He did not return. [size=no report]",0,1595875997,KEN
7169222,404,KEN7466,7466,2020-07-23,2020,1,Riots,Violent demonstration,Rioters (Kenya),,5,,,0,50,Eastern Africa,Kenya,Samburu,Samburu East,Ngare Mara,Archers Post,0.644,37.6752,2,Daily Nation (Kenya),National,"On 23 July 2020, members of Losesia Group Ranch removed a land beacon during a demonstration against land encroachments near Archers Post (Samburu East, Samburu). It is alleged that the beacon was erected by land grabbers. [size=no report]",0,1595875996,KEN
7169249,404,KEN7465,7465,2020-07-22,2020,1,Strategic developments,Looting/property destruction,Al Shabaab,,2,Civilians (Kenya),,7,27,Eastern Africa,Kenya,Garissa,Dadaab,Dadaab,Yumbis,-0.1364,40.2944,2,East African Standard,National,"On 22 July 2020, suspected Al Shabaab members burned settlements in the area surrounding Yumbis (Dadaab, Garissa) following an earlier armed clash with police in Yumbis.",0,1595875996,KEN
7169017,404,KEN7464,7464,2020-07-22,2020,1,Battles,Armed clash,Al Shabaab,,2,Police Forces of Kenya (2013-),,1,12,Eastern Africa,Kenya,Garissa,Dadaab,Dadaab,Yumbis,-0.1364,40.2944,1,Citizen (Kenya); East African Standard; The Star (Kenya),National,"On 22 July 2020, about 20 suspected Al Shabaab members used explosions at the Yumbis Rural Border Patrol Unit police camp (Dadaab, Garissa). The explosions were preceded by heavy gunfire between police and the suspected Al Shabaab members. One police officer succumbed from his injuries and three fatalities reported.",1,1595875995,KEN
7169210,404,KEN7463,7463,2020-07-21,2020,1,Protests,Protest with intervention,Protesters (Kenya),,6,Police Forces of Kenya (2013-),,1,16,Eastern Africa,Kenya,Kisumu,Kisumu Central,Market Milimani,Kisumu,-0.1,34.75,1,Citizen (Kenya),National,"On 21 July 2020, hundreds of demonstrators marched to the Kibos Sugar Factory in Kisumu (Kisumu Central, Kisumu) after three people were killed in an accident allegedly caused by a worker of the factory. Police dispersed the crowd. [size=hundreds]",0,1595875996,KEN
7169211,404,KEN7462,7462,2020-07-19,2020,2,Violence against civilians,Attack,Unidentified Communal Militia (Kenya),,4,Civilians (Kenya),Pastoralists (Kenya),7,47,Eastern Africa,Kenya,Samburu,Samburu North,Kirisia,Marti,1.4771,36.7236,1,Citizen (Kenya),National,"Around 19 July 2020 (as reported), an armed group of another community attacked and killed a young herder boy in Marti (Samburu North, Samburu) and stole a hundred goats and seventy cattle.",1,1595875996,KEN
7169400,404,KEN7461,7461,2020-07-18,2020,1,Protests,Peaceful protest,Protesters (Kenya),Women (Kenya),6,,,0,60,Eastern Africa,Kenya,Trans Nzoia,Saboti,Matisi,Kitale,1.0167,35,2,People Daily,National,"On 18 July 2020, women's rights activists demonstrated in Sirende Location near Kitale (Saboti, Trans Nzoia), demanded police action after a man battered his wife several times before leaving her for his partner. [size=no report]",0,1595875997,KEN
7169482,404,KEN7460,7460,2020-07-18,2020,2,Riots,Mob violence,Rioters (Kenya),FORD-Kenya: Forum for the Restoration of Democracy-Kenya,5,Police Forces of Kenya (2013-),Civilians (Kenya); Journalists (Kenya),1,15,Eastern Africa,Kenya,Kisumu,Kisumu Central,Market Milimani,Kisumu,-0.1,34.75,2,The Star (Kenya),National,"Around 18 July 2020 (as reported), youth supporters of a FORD-K MP clashed with police after police intervened in a meeting taking place at the local MP's house near Kisumu (Kisumu Central, Kisumu) during coronavirus related policing. Three journalists were injured. [size=no report]",0,1595875997,KEN
7169248,404,KEN7459,7459,2020-07-14,2020,1,Protests,Peaceful protest,Protesters (Kenya),,6,,,0,60,Eastern Africa,Kenya,Homa Bay,Homa Bay,Homa Bay Central,Homa Bay,-0.5273,34.4571,2,East African Standard,National,"On 14 July 2020, residents of Kaswanga village demonstrated at the Tom Mboya Level IV Hospital in Rusinga Island near Homa Bay (Homa Bay, Homa Bay) against the change of the hospital to a coronavirus isolation center. [size=no report]",0,1595875996,KEN
7163948,404,KEN7455,7455,2020-07-13,2020,1,Riots,Violent demonstration,Rioters (Kenya),,5,Police Forces of Kenya (2013-),,1,15,Eastern Africa,Kenya,Nairobi,Mathare,Mabatini,Mathare,-1.2614,36.8608,2,Star (Kenya),National,"On 13 July 2020, more than 200 youth barricaded roads with rocks and lit bonfires near Mathare (Mathare, Nairobi), accusing the government of excluding them from a government empowerment project. Police intervened and the youth threw canisters used to disperse them back at police. [size=more than 200]",0,1595270743,KEN
7163810,404,KEN7456,7456,2020-07-13,2020,1,Riots,Mob violence,Rioters (Kenya),Vigilante Group (Kenya),5,Police Forces of Kenya (2013-),Civilians (Kenya); Taxi Drivers (Kenya),1,15,Eastern Africa,Kenya,Kirinyaga,Mwea,Mwea,Wanguru,-0.6833,37.3667,2,Media Max Network,National,"On 13 July 2020, community members attacked a miraa driver accused of killing a boda boda driver in Nyangati village near Wanguru (Mwea, Kirinyaga). The mob attacked and seriously injured two police officers who intervened. [size=no report]",0,1595270743,KEN
7169247,404,KEN7458,7458,2020-07-13,2020,1,Strategic developments,Disrupted weapons use,Al Shabaab,,2,,,0,20,Eastern Africa,Kenya,Mandera,Mandera East,Township,Mandera,3.9357,41.8542,2,East African Standard,National,"On 13 July 2020, a man, suspected to be a member of the Al Shabaab, was killed by a bomb he was planting on the roadside in Geneva near Mandera (Mandera East, Mandera). It is believed the bomb targeted security agents who frequently use the route.",1,1595875996,KEN
7169250,404,KEN7457,7457,2020-07-13,2020,2,Protests,Peaceful protest,Protesters (Kenya),,6,,,0,60,Eastern Africa,Kenya,Laikipia,Laikipia East,Salama,Laikipia,0.4167,36.75,1,East African Standard,National,"Around 13 July 2020 (as reported), residents demonstrated in Laikipia (Laikipia East, Laikipia) against insecurity in the area following the killing of a teacher by armed men. [size=no report]",0,1595875996,KEN
7163951,404,KEN7454,7454,2020-07-10,2020,1,Violence against civilians,Attack,Unidentified Communal Militia (Kenya),,4,Civilians (Kenya),Pastoralists (Kenya),7,47,Eastern Africa,Kenya,Baringo,Baringo Central,Kapropita,Kabarnet,0.4919,35.743,2,Star (Kenya),National,"On 10 July 2020, armed cattle raiders attacked and injured a cattle herder in Nassoukro, near Kabarnet (Baringo Central, Baringo), and made off with over 100 head of cattle. The herder later died from his injuries.",1,1595270743,KEN
7163687,404,KEN7453,7453,2020-07-09,2020,2,Violence against civilians,Attack,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),Pastoralists (Kenya),7,37,Eastern Africa,Kenya,Narok,Narok South,Naikarra,Olposimoru,-1.8167,35.5,2,East African Standard,National,"Around 9 July 2020 (as reported), the bodies of two teenagers who went missing after herding livestock were found dead with arrows in the corpses in the Maasai Mau forest near Olposimoru (Narok South, Narok).",2,1595270742,KEN
7157216,404,KEN7447,7447,2020-07-09,2020,1,Battles,Armed clash,Al Shabaab,,2,Police Forces of Kenya (2013-),,1,12,Eastern Africa,Kenya,Garissa,Dujis,Iftin,Garissa,-0.4536,39.6461,2,Nairobi News; Daily Nation (Kenya),National,"On 9 July 2020, over 20 suspected Al Shabaab militants clashed with police forces during an attack on a communications mast in Korakora County near Garissa (Dujis, Garissa). Police repulsed the attackers. No fatalities and/or casualties reported.",0,1594671474,KEN
7157415,404,KEN7446,7446,2020-07-08,2020,1,Riots,Mob violence,Rioters (Kenya),,5,Civilians (Kenya),Women (Kenya),7,57,Eastern Africa,Kenya,Kericho,Kipkelion East,Kedowa/Kimugul,Londiani,-0.1667,35.6,2,Citizen (Kenya),National,"On 8 July 2020, mourners set a house, vehicle and crops alight in Kalyet near Londiani (Kipkelion East, Kericho) after a funeral was stopped by a court order over defamation claims. The property belonged to a woman who filed the claim after she was accused of bewitching the deceased woman. [size=no report]",0,1594671475,KEN
7157425,404,KEN7445,7445,2020-07-08,2020,1,Riots,Mob violence,Rioters (Kenya),Vigilante Group (Kenya),5,Civilians (Kenya),,7,57,Eastern Africa,Kenya,Lamu,Lamu West,Shella,Lamu,-2.2717,40.902,2,Daily Nation (Kenya),National,"On 8 July 2020, community members killed a man accused of rape in Matondoni village near Lamu (Lamu West, Lamu). [size=no report]",1,1594671475,KEN
7157625,404,KEN7442,7442,2020-07-07,2020,2,Protests,Peaceful protest,Protesters (Kenya),Women (Kenya),6,,,0,60,Eastern Africa,Kenya,Kiambu,Gatundu South,Kiamwangi,Gatundu,-1.05,36.9,2,People Daily,National,"Around 7 July 2020 (as reported), a group of elderly women demonstrated in Mundoro village near Gatundu (Gatundu South, Kiambu) after their tenants defaulted on rent, demanding the tenants to leave their property. [size=no report]",0,1594671475,KEN
7157214,404,KEN7443,7443,2020-07-07,2020,1,Protests,Protest with intervention,Protesters (Kenya),,6,Police Forces of Kenya (2013-),,1,16,Eastern Africa,Kenya,Nairobi,Starehe,Nairobi Central,Nairobi,-1.283,36.817,1,Kenya Standard; Capital FM; AFP; VOA; Daily Nation (Kenya); Citizen (Kenya); The Star (Kenya),Subnational-National,"On 7 July 2020, hundreds of activists staged the annual Saba Saba march in several areas in Nairobi (Starehe, Nairobi), including Kayole, Dandora, Mathare, and Kiamaiko, demanding an end to police brutality during the enforcement of the national coronavirus curfew. Police used teargas to disperse the crowds and arrested 56. [size=hundreds]",0,1594671474,KEN
7157215,404,KEN7444,7444,2020-07-07,2020,1,Violence against civilians,Abduction/forced disappearance,Al Shabaab,,2,Civilians (Kenya),,7,27,Eastern Africa,Kenya,Wajir,Wajir East,Township,Wajir,1.75,40.06,2,AP; Kenya Standard,National-International,"On 7 July 2020, suspected Al Shabaab members hijacked and kidnapped 8 people in the Dabacity area near Wajir (Wajir East, Wajir). Police recovered the vehicle. No casualties and/or fatalities reported.",0,1594671474,KEN
7157213,404,KEN7441,7441,2020-07-06,2020,1,Riots,Mob violence,Rioters (Kenya),Vigilante Group (Kenya),5,Civilians (Kenya),,7,57,Eastern Africa,Kenya,Kirinyaga,Mwea,Mwea,Wanguru,-0.6833,37.3667,2,Kenya Standard; Daily Nation (Kenya),National,"On 6 July 2020, community members killed four suspected livestock thieves in Mithuthini village near Wanguru (Mwea, Kirinyaga). [size=no report]",4,1594671474,KEN
7157530,404,KEN7440,7440,2020-07-05,2020,1,Riots,Violent demonstration,Rioters (Kenya),,5,Police Forces of Kenya (2013-),,1,15,Eastern Africa,Kenya,Kisii,Nyaribari Chache,Kisii Central,Kisii,-0.6833,34.7667,2,Kenya Standard,National,"On 5 July 2020, community members set alight the Rioma Police Station near Kisii (Nyaribari Chache, Kisii) after police fatally shot a man who sold hand sanitizer during the coronavirus curfew (coded separately). [size=no report]",0,1594671475,KEN
7157531,404,KEN7439,7439,2020-07-05,2020,2,Violence against civilians,Attack,Police Forces of Kenya (2013-),,1,Civilians (Kenya),Street Traders (Kenya),7,17,Eastern Africa,Kenya,Kisii,Nyaribari Chache,Kisii Central,Kisii,-0.6833,34.7667,2,Kenya Standard,National,"Around 5 July 2020, police fatally shot a man selling hand sanitizers during the national coronavirus curfew in Rioma near Kisii (Nyaribari Chache, Kisii).",1,1594671475,KEN
7163954,404,KEN7452,7452,2020-07-05,2020,1,Violence against civilians,Attack,Turkana Ethnic Militia (Kenya),,4,Civilians (Kenya),Pokot Ethnic Group (Kenya); Pastoralists (Kenya),7,47,Eastern Africa,Kenya,Baringo,Tiaty,Kokore,Salawa,0.7833,36.0333,2,Star (Kenya),National,"On 5 July 2020, two Pokot herders were injured after Turkana raiders attacked Atirir village near Salawa (Tiaty, Baringo).",0,1595270743,KEN
7153538,404,KEN7436,7436,2020-07-04,2020,1,Battles,Armed clash,Al Shabaab,,2,Police Forces of Kenya (2013-),,1,12,Eastern Africa,Kenya,Garissa,Fafi,Fafi,Fafi,-0.4209,40.2201,1,Somali Memo,Regional,"On 4 July 2020, al-Shabaab members attacked a police station in Fafi village (Fafi, Garissa). No fatalities reported.",0,1594063540,KEN
7153067,404,KEN7437,7437,2020-07-04,2020,1,Battles,Armed clash,Maasai Ethnic Militia (Kenya),Pastoralists (Kenya),4,Oloirien Ethnic Militia (Kenya),Pastoralists (Kenya),4,44,Eastern Africa,Kenya,Kajiado,Kajiado Central,Ildamat,Kajiado,-1.85,36.7833,2,The Star (Kenya); Daily Nation (Kenya),National,"On 4 July 2020, Oloirien and Maasai community members clashed over land in in the Mikululo area (Kajiado Central, Kajiado). One person was killed and four injured.",1,1594063538,KEN
7157707,404,KEN7438,7438,2020-07-04,2020,1,Riots,Mob violence,Rioters (Kenya),Vigilante Group (Kenya),5,Civilians (Kenya),,7,57,Eastern Africa,Kenya,Homa Bay,Homa Bay,Homa Bay Central,Homa Bay,-0.5273,34.4571,2,The Star (Kenya),National,"On 4 July 2020, community members killed a man suspected of killing his brother in Kodera Forest near Homa Bay (Homa Bay). [size=no report]",1,1594671476,KEN
7153405,404,KEN7435,7435,2020-06-30,2020,1,Riots,Mob violence,Rioters (Kenya),Vigilante Group (Kenya),5,Civilians (Kenya),Women (Kenya),7,57,Eastern Africa,Kenya,Busia,Nambale,Nambale Township,Nambale,0.4459,34.2519,1,Media Max Network,National,"On 30 June 2020, a mob attacked a woman in Nambale town (Nambale, Busia) after a man was supposedly killed in her house. Police intervened. [size=no report]",0,1594063539,KEN
7153452,404,KEN7434,7434,2020-06-26,2020,1,Protests,Peaceful protest,Protesters (Kenya),,6,,,0,60,Eastern Africa,Kenya,Trans Nzoia,Saboti,Matisi,Kitale,1.0167,35,1,People Daily,National,"On 26 June 2020, residents demonstrated in Kitale (Saboti, Trans Nzoia) over a power outage which has lasted for one and a half months. [size=no report]",0,1594063539,KEN
7135647,404,KEN7430,7430,2020-06-25,2020,1,Violence against civilians,Attack,Police Forces of Kenya (2013-),,1,Civilians (Kenya),,7,17,Eastern Africa,Kenya,Nandi,Nandi Hills,Nandi Hills,Nandi Hills,0.1066,35.1838,2,Kenya Standard; Citizen (Kenya); The Star (Kenya); Daily Nation (Kenya),National,"On 25 June 2020, a police officer fatally shot a man who intervened when a police officer demanded a bribe from a boda boda driver in Lessos near Nandi Hills (Nandi Hills, Nandi) for not wearing a face mask during the national coronavirus curfew.",1,1593456869,KEN
7135648,404,KEN7431,7431,2020-06-25,2020,1,Riots,Violent demonstration,Rioters (Kenya),Taxi Drivers (Kenya),5,Police Forces of Kenya (2013-),,1,15,Eastern Africa,Kenya,Nandi,Nandi Hills,Nandi Hills,Nandi Hills,0.1066,35.1838,2,Kenya Standard; Citizen (Kenya); Daily Nation (Kenya); The Star (Kenya); Al Jazeera,National-Regional,"On 25 June 2020, dozens of demonstrators, including boda boda drivers, stormed Lessos Police Station in Lessos near Nandi Hills (Nandi Hills, Nandi) after a police officer fatally shot a man who intervened when the officer demanded a bribe from a boda boda driver for not wearing a face mask during the national coronavirus curfew. The house of the police commander was set alight. Police used teargas and rubber bullets to disperse the crowd. Two fatalities reported in some reports and three in others. [size=dozens]",2,1593456869,KEN
7153451,404,KEN7432,7432,2020-06-24,2020,1,Protests,Peaceful protest,Protesters (Kenya),Taxi Drivers (Kenya),6,,,0,60,Eastern Africa,Kenya,Trans Nzoia,Endebess,Endebess,Endebess,1.0667,34.85,2,People Daily,National,"On 24 June 2020, hundreds of boda boda drivers demonstrated against the poor state of the Kitale-Endebess road in Endebess sub county (Endebess, Trans Nzoia). [size=hundreds]",0,1594063539,KEN
7153548,404,KEN7433,7433,2020-06-24,2020,1,Strategic developments,Looting/property destruction,Al Shabaab,,2,Civilians (Kenya),Labour Group (Kenya),7,27,Eastern Africa,Kenya,Garissa,Ijara,Ijara,Ijara,-1.5952,40.5144,1,The Star (Kenya),National,"On 24 June 2020, suspected al-Shabaab members looted shops and set them alight in Ijara (Garissa). No fatalities reported.",0,1594063540,KEN
7136074,404,KEN7429,7429,2020-06-21,2020,2,Violence against civilians,Attack,Police Forces of Kenya (2013-),,1,Civilians (Kenya),,7,17,Eastern Africa,Kenya,Lamu,Lamu West,Shella,Tewani or Mpeketoni,-2.2783,40.9033,1,The Star (Kenya),National,"Around 21 June 2020 (as reported), a man was severely assaulted and injured by police in Mpeketoni (Lamu West, Lamu) during the enforcement of the national coronavirus lockdown.",0,1593456871,KEN
7129916,404,KEN7425,7425,2020-06-15,2020,1,Protests,Peaceful protest,Protesters (Kenya),,6,,,0,60,Eastern Africa,Kenya,Nairobi,Mathare,Mabatini,Mathare,-1.2614,36.8608,1,Citizen (Kenya),National,"On 15 June 2020, residents marched in Mathare (Mathare, Nairobi) against police brutality during the national coronavirus curfew. [size=no report]",0,1592852504,KEN
7129715,404,KEN7424,7424,2020-06-15,2020,2,Protests,Peaceful protest,Protesters (Kenya),,6,,,0,60,Eastern Africa,Kenya,Marsabit,Saku,Marsabit Central,Marsabit,2.333,37.983,2,Daily Nation (Kenya); The Star (Kenya),National,"Around 15 June 2020 (as reported), community members demonstrated along the Marsabit-Isiolo highway near Marsabit (Saku, Marsabit) after four people from the Rendilles group were killed in a suspected tribal attack. [size=no report]",0,1592852503,KEN
7129716,404,KEN7426,7426,2020-06-15,2020,1,Protests,Peaceful protest,Protesters (Kenya),Taxi Drivers (Kenya),6,,,0,60,Eastern Africa,Kenya,Kiambu,Limuru,Limuru Central,Rironi,-1.1519,36.6371,1,Citizen (Kenya); People Daily; Media Max Network,National,"On 15 June 2020, matatu operators blocked the highway in Rironi (Limuru, Kiambu) with more than 300 vehicles. The demonstration was against the mounting of a roadblock which they say has interrupted their business. [size=at least 300]",0,1592852503,KEN
7135915,404,KEN7428,7428,2020-06-15,2020,1,Violence against civilians,Attack,Police Forces of Kenya (2013-),,1,Civilians (Kenya),,7,17,Eastern Africa,Kenya,Kericho,Buret,Litein,Litein,-0.5833,35.1833,1,Kenya Standard,National,"On 15 June 2020, two police officers severely assaulted and injured a man in Litein (Buret, Kericho) during the national coronavirus curfew.",0,1593456870,KEN
7130209,404,KEN7421,7421,2020-06-14,2020,1,Violence against civilians,Sexual violence,Al Shabaab,,2,Civilians (Kenya),Women (Kenya),7,27,Eastern Africa,Kenya,Mandera,Mandera East,Township,Mandera,3.9357,41.8542,2,The Star (Kenya),National,"On 14 June 2020, suspected al Shabaab members raided a village in Fino near Mandera (Mandera East, Mandera) and sexually assaulted two young girls.",0,1592852505,KEN
7129714,404,KEN7423,7423,2020-06-14,2020,1,Battles,Armed clash,Borana Communal Militia (Kenya),,4,Gabra Ethnic Militia (Kenya),,4,44,Eastern Africa,Kenya,Marsabit,Saku,Marsabit Central,Saku,2.3333,37.9833,2,Capital FM; The Star (Kenya); Daily Nation (Kenya),National,"On 14 June 2020, clashes between Borana and Gabra communities left four boys dead at a watering point in Saku subcounty (Saku, Marsabit).",4,1592852503,KEN
7130098,404,KEN7420,7420,2020-06-14,2020,1,Battles,Armed clash,Al Shabaab,,2,Police Forces of Kenya (2013-),,1,12,Eastern Africa,Kenya,Mandera,Lafey,Lafey,Lafey,3.1508,41.1862,2,Media Max Network,National,"On 14 June 2020, National Police Reservists repulsed an Al-Shabaab attack on a telecommunications mast at Warankara in Lafey (Lafey, Mandera). One police officer and one militant were killed. Several injuries reported. Conflicting reports suggest that three policemen were killed.",2,1592852505,KEN
7130099,404,KEN7422,7422,2020-06-14,2020,1,Protests,Peaceful protest,Protesters (Kenya),,6,,,0,60,Eastern Africa,Kenya,Nakuru,Nakuru Town East,Kivumbini,Nakuru,-0.3072,36.0723,1,Media Max Network,National,"On 14 June 2020, residents in Nakuru (Nakuru Town East, Nakuru) demonstrated at the police station after a man who was arrested, committed suicide. The demonstrators accused police of murdering the man. [size=no report]",0,1592852505,KEN
7126833,404,KEN7413,7413,2020-06-13,2020,2,Riots,Mob violence,Rioters (Kenya),,5,Police Forces of Kenya (2013-),,1,15,Eastern Africa,Kenya,Kisumu,Kisumu Central,Market Milimani,Kisumu,-0.1,34.75,2,Daily Nation (Kenya),National,"Around 13 June 2020 (as reported), a funeral of a well-known artist was disrupted by a group of mourners in Kadiju village near Kisumu (Kisumu Central, Kisumu). Police used teargas to attempt to disperse the crowd who took the casket to the nearest mortuary for preservation. [size=no report]",0,1592254856,KEN
7129929,404,KEN7418,7418,2020-06-13,2020,1,Riots,Mob violence,Rioters (Kenya),Vigilante Group (Kenya),5,Civilians (Kenya),,7,57,Eastern Africa,Kenya,Tharaka-Nithi,Tharaka,Marimanti,Marimanti,-0.1576,37.9724,2,Daily Nation (Kenya),National,"On 13 June 2020, residents stoned a man accused of theft to death and set his body alight in Gatithini in Tharaka-North sub country (Marimanti, Tharaka, Tharaka-Nithi). [size=no report]",1,1592852504,KEN
7129713,404,KEN7419,7419,2020-06-13,2020,1,Riots,Mob violence,Rioters (Kenya),Vigilante Group (Kenya),5,Civilians (Kenya),,7,57,Eastern Africa,Kenya,Makueni,Makueni,Wote,Wote,-1.7808,37.6288,2,Citizen (Kenya); The Star (Kenya),National,"On 13 June 2020, a man was stoned to death by community members after he assaulted his wife with a panga in Mbooni East, Makueni County (Wote, Makueni). [size=no report]",1,1592852503,KEN
7135986,404,KEN7427,7427,2020-06-13,2020,1,Riots,Mob violence,Rioters (Kenya),Labour Group (Kenya),5,Rioters (Kenya),Labour Group (Kenya),5,55,Eastern Africa,Kenya,Trans Nzoia,Saboti,Matisi,Kitale,1.0167,35,1,People Daily,National,"On 13 June 2020, members of two rival matatu cooperatives fought over control of a bus terminal in Kitale (Saboti, Trans Nzoia), after one changed their office location. Police were on the scene to disperse the fighting. [size=no report]",0,1593456871,KEN
7127008,404,KEN7412,7412,2020-06-11,2020,1,Protests,Peaceful protest,Protesters (Kenya),,6,,,0,60,Eastern Africa,Kenya,Kirinyaga,Mwea,Kabare,Kutus,-0.5753,37.3269,1,Media Max Network,National,"On 11 June 2020, nearly 700 people demonstrated in Kutus (Mwea, Kirinyaga) to urge the senate to uphold the impeachment of Kirinyaga County governor. [size=nearly 700]",0,1592254857,KEN
7129928,404,KEN7417,7417,2020-06-10,2020,1,Battles,Armed clash,Unidentified Communal Militia (Kenya),Pastoralists (Kenya),4,Unidentified Communal Militia (Kenya),Pastoralists (Kenya),4,44,Eastern Africa,Kenya,Marsabit,Moyale,Sololo,Sololo,3.55,38.65,2,Daily Nation (Kenya),National,"On 10 June 2020, herders clashed over a watering point in Gof-Choba near Sololo (Moyale, Marsabit). Three fatalities reported.",3,1592852504,KEN
7126834,404,KEN7410,7410,2020-06-08,2020,1,Battles,Armed clash,Unidentified Armed Group (Kenya),,3,Police Forces of Kenya (2013-),,1,13,Eastern Africa,Kenya,Lamu,Lamu East,Shella,Basuba,-2.0527,41.1099,2,Daily Nation (Kenya),National,"On 8 June 2020, a police officer was attacked and killed by three men, armed with pangas, knives and clubs, in Tchundwa village in Lamu East (Basuba, Lamu East, Lamu).",1,1592254856,KEN
7129712,404,KEN7416,7416,2020-06-08,2020,1,Violence against civilians,Attack,Unidentified Ethnic Militia (Kenya),,4,Civilians (Kenya),Rendilles Ethnic Group (Kenya); Taxi Drivers (Kenya); Students (Kenya),7,47,Eastern Africa,Kenya,Marsabit,Saku,Karare,Songa,2.2,37.9667,1,Daily Nation (Kenya); The Star (Kenya),National,"On 8 June 2020, 4 people, including a student and motor bike operator, were killed in a suspected tribal attack in Songa (Saku, Marsabit). All victims were from the Rendilles ethnic group.",4,1592852503,KEN
7126713,404,KEN7411,7411,2020-06-08,2020,1,Protests,Peaceful protest,Protesters (Kenya),,6,,,0,60,Eastern Africa,Kenya,Nairobi,Mathare,Mabatini,Mathare,-1.2614,36.8608,1,AFP,International,"On 8 June 2020, around 200 people demonstrated in Mathare (Mathare, Nairobi) against police brutality since the imposed national coronavirus curfew. [size=around 200]",0,1592254856,KEN
7126609,404,KEN7409,7409,2020-06-07,2020,1,Violence against civilians,Attack,Police Forces of Kenya (2013-),,1,Civilians (Kenya),Women (Kenya),7,17,Eastern Africa,Kenya,Narok,Narok North,Narok Town,Narok,-1.0783,35.8601,2,Citizen (Kenya); Daily Nation (Kenya); Kenya Standard; Media Max Network,National,"On 7 June 2020, a woman, accused of breaking into the house of a police officer, was dragged behind a motorcycle by policemen in Olenguruone in Narok county (Narok North, Narok).",0,1592254855,KEN
7126935,404,KEN7408,7408,2020-06-07,2020,1,Riots,Mob violence,Rioters (Kenya),Vigilante Group (Kenya),5,Civilians (Kenya),,7,57,Eastern Africa,Kenya,Tharaka-Nithi,Tharaka,Marimanti,Marimanti,-0.1576,37.9724,1,Kenya Standard,National,"On 7 June 2020, a mob fatally assaulted a man and set his body alight in Marimanti (Tharaka, Tharaka-Nithi). The man was caught by the mob with the body of an elderly man he killed earlier. [size=no report]",1,1592254857,KEN
7130021,404,KEN7415,7415,2020-06-07,2020,1,Violence against civilians,Attack,Police Forces of Kenya (2013-),,1,Civilians (Kenya),,7,17,Eastern Africa,Kenya,West Pokot,Kapenguria,Mnagei,Makutano,1.2577,35.0927,1,Kenya Standard,National,"On 7 June 2020, a man, suspected of theft, was hospitalised after being shot by police with live ammunition in Makutano (Kapenguria, West Pokot) during the national coronavirus curfew.",0,1592852504,KEN
7129711,404,KEN7414,7414,2020-06-06,2020,1,Battles,Armed clash,Borana Communal Militia (Kenya),,4,Degodia Communal Militia (Kenya),,4,44,Eastern Africa,Kenya,Marsabit,Moyale,Moyale Township,Moyale,3.5094,39.0528,2,Daily Nation (Kenya); The Star (Kenya),National,"On 6 June 2020, four people were reportedly killed in clashes between Borana and Degodia communities at Barderero, Moyale (Moyale, Marsabit). Conflicting reports suggested that there were 7 fatalities.",4,1592852503,KEN
7121710,404,KEN7403,7403,2020-06-04,2020,1,Riots,Violent demonstration,Rioters (Kenya),,5,Police Forces of Kenya (2013-),,1,15,Eastern Africa,Kenya,Kajiado,Kajiado Central,Ildamat,Kajiado,-1.85,36.7833,1,Star (Kenya),National,"On 4 June 2020, residents barricaded the Kajiado-Namanga road in Kajiado (Kajiado Central, Kajiado) with burning tires, demanding the unconditional release of former Matapato North MCA. Police used teargas to disperse the crowd. [size=no report]",0,1591646811,KEN
7121411,404,KEN7398,7398,2020-06-03,2020,1,Protests,Peaceful protest,Protesters (Kenya),Women (Kenya),6,,,0,60,Eastern Africa,Kenya,Nairobi,Starehe,Nairobi Central,Nairobi,-1.283,36.817,1,Daily Nation (Kenya),National,"On 3 June 2020, women marched in Nairobi (Starehe, Nairobi), calling for peace ahead of the polls. [size=no report]",0,1591646810,KEN
7121707,404,KEN7397,7397,2020-06-03,2020,1,Protests,Peaceful protest,Protesters (Kenya),,6,,,0,60,Eastern Africa,Kenya,Bomet,Bomet East,Nyangores,Bomet,-0.7833,35.35,1,Star (Kenya),National,"On 3 June 2020, residents demonstrated in Bomet (Bomet East, Bomet) after three people were attacked by people who pretended to be animals. [size=no report]",0,1591646811,KEN
7121164,404,KEN7395,7395,2020-06-02,2020,1,Protests,Protest with intervention,Protesters (Kenya),BLM: Black Lives Matter,6,Police Forces of Kenya (2013-),,1,16,Eastern Africa,Kenya,Nairobi,Starehe,Nairobi Central,Nairobi,-1.283,36.817,1,Nairobi News; East African Standard,National,"On 2 June 2020, about 20 demonstrators gathered outside the US Embassy in Nairobi (Starehe, Nairobi) to demonstrated over the death of an African-American man in Minneapolis police custody, in support of the Black Lives Matter movement, as well as police brutality and extrajudicial killings in Kenya. Police intervened. [size=about 20]",0,1591646808,KEN
